171 2.44633 2.1047962305511225 0.3133521468165174 0.707698 0.8328021699473649 0.046584937704098425 1.2626005252200372 0.028458621721759697 27.841089235772404 32.714829376981996 8.770963469529272 0.0007583526665183 5.102602515203649e-05 27.841089235772404 0.0 0.0
187 2.43074 2.4912850146668224 0.4121283092010219 0.532571 0.7159513186421442 0.0487748005960766 1.2650806799181038 0.02699041252882592 24.45849373606725 33.17470977508572 6.460835056780665 0.00057260045859544 3.174707830894627e-05 24.45849373606725 0.0 0.0
350 3.2177099999999994 3.1435311482997017 0.424664227324785 1.51569 1.5395312759293116 0.09510965729808055 1.2572850959566575 0.019504158629071802 34.7155628514598 33.45540234659872 10.93398169265903 0.0014163775048739 5.951012840038534e-05 34.7155628514598 0.0 0.0
820 3.57076 3.897397543635999 0.709738156582955 0.972861 1.150558244167397 0.08435022607010137 1.324906121207683 0.02551279200873996 32.52584271807527 32.25700690420146 9.119976208467909 0.0008982303896727 5.203127969185792e-05 32.52584271807527 0.0 0.0
1245 2.78095 3.017743538610256 0.6418234575294189 0.452088 0.6734956357361854 0.0533641259162301 1.3409017631076607 0.03061458072998576 25.98437575202408 22.95826470750373 7.212068759403666 0.00052688893204676 4.158882492231182e-05 25.98437575202408 0.0 0.0
1380 2.38334 2.496934264429347 0.5487848250103513 0.566741 0.7237199126452324 0.0533048008001654 1.2753127430961637 0.03274057271699308 23.86233616991592 28.744907376707896 5.6066250060810825 0.0005606321132181 4.0506166014592164e-05 23.86233616991592 0.0 0.0
1707 4.0651 3.54003926114713 0.41644956354234325 2.2534 2.3167304576912215 0.11471526657187903 1.2845388011982586 0.019504396775306777 43.51070613263422 20.302299724033727 12.541044666336818 0.0020882053533993203 7.12870453364268e-05 43.51070613263422 0.0 0.0
1819 4.4675 3.911946495846718 0.3497769672089651 3.5805 3.5426567634773227 0.14358233360063236 1.2533979185994997 0.01590853469446704 46.95648221846885 34.802988091498825 14.692122538008665 0.0030340858583586803 7.861983241071588e-05 46.95648221846885 0.0 0.0
1838 2.21686 2.297321384088997 0.5086780507536799 0.362044 0.5677313781856222 0.03455090562641506 1.3030801152968812 0.041299222682558104 21.22491017343549 32.46016934152436 6.612641048771766 0.00034878111707433996 3.806158569379301e-05 21.22491017343549 0.0 0.0
2270 6.00627 6.282045416237886 0.5973733571141626 25.0979 6.284716193142068 0.19986602933156275 1.289498694780864 0.009167352827908839 59.353438561537224 67.21604812600735 14.979217450330097 0.004580158337250779 9.330922338003247e-05 59.353438561537224 0.0 0.0
2386 2.0533 2.076655969446829 0.2775433235519189 0.6138 0.9003787562782136 0.04761979614391304 1.1998457333048496 0.025473822871857104 21.549061046955277 31.397773246479414 7.822620547839253 0.0007300006579793799 4.926236912126949e-05 21.549061046955277 0.0 0.0
2421 3.4157199999999994 3.4616814080623355 0.3382343018769339 1.85285 1.7252114937004617 0.09049253119829885 1.2794182161651924 0.01680949749883454 33.47216520875111 21.69847564453368 11.065179784368379 0.00145916678419952 6.666371670933887e-05 33.47216520875111 0.0 0.0
2471 4.92884 5.589320370888494 0.6018902892309995 7.1721 5.286321182921411 0.19712850578370814 1.2763507697459644 0.011752402605631141 46.936392824122485 45.03483398602483 16.26253904982143 0.003989789821636161 9.725051584630482e-05 46.936392824122485 0.0 0.0
2593 2.70821 2.865580219331176 0.48265741842303456 0.620583 0.8098444089452455 0.06766820974891632 1.3043264205180498 0.03587919915791008 24.49788652871085 20.242033539553383 6.291653491487761 0.00064656756705312 3.532360052146121e-05 24.49788652871085 0.0 0.0
2603 6.31768 6.6725675640207855 0.8019335354350593 7.12626 5.056261805824612 0.19000679757331462 1.3167433673846773 0.011779776352530759 59.39363017103752 57.550705525881156 14.367927507171819 0.0035569426262555396 9.205432977122579e-05 59.39363017103752 0.0 0.0
2815 2.26585 2.3414641001721392 0.27738705110219225 1.09336 0.9025328323966552 0.04533159889581314 1.2414735318589796 0.025573837828705082 23.17819906973337 27.939922483459576 7.358457377113757 0.0007132190180016001 5.218028499225175e-05 23.17819906973337 0.0 0.0
2904 2.27204 2.1192206036340977 0.26531730819792465 1.62081 0.8630271519223301 0.037536381403400695 1.236811433845499 0.02368308841775314 21.79368381073536 28.627442967424713 7.637886078388616 0.00068234842130888 4.941018892022168e-05 21.79368381073536 0.0 0.0
