171 3.21771 3.035477614653604 0.44931741274476167 1.51569 79.53366678510594 5.884965747523305 1.253167407816664 0.012061221607580642 34.7155628514598 29.50423353573202 8.073310520835417 0.0014000419134203841 2.8742726018690866e-05 34.7155628514598 34.16152084144194 2.5276970659363163
187 2.38334 2.110150048090281 0.213439767139557 0.566741 61.216453324717165 4.0836966816004 1.2639753258141178 0.036396225074314004 23.86233616991592 31.564484615904917 6.846984141596053 0.0005652056387573198 3.112325525300965e-05 23.86233616991592 24.930136968951643 1.6630782570033602
350 3.57076 3.881991690404348 0.6724965812027512 0.972861 75.30863301018783 5.037634778163057 1.3148909280517862 0.023642802881625166 32.52584271807527 43.89102713503319 8.511122613574713 0.0008103122440576684 4.856539853116975e-05 32.52584271807527 31.57920544189209 2.112401479079798
820 2.78095 2.884253535454296 0.4117525425555314 0.452088 61.89450261556544 4.501716546155406 1.2917059943737086 0.0460348315702797 25.984375752024082 35.88419187714952 7.437615699798796 0.0005177480185475234 3.027357159613395e-05 25.984375752024082 25.400625592814702 1.8474476676352494
1245 2.44633 2.1076563411346414 0.6386650662403557 0.707698 69.82045041902707 11.85022138353441 1.2748180402203961 0.05851296765084765 27.841089235772397 35.95530894958151 10.581925816427397 0.000692273145016566 7.841391641878668e-05 27.841089235772397 30.262062958377022 5.136162632684022
1380 2.43074 2.213636948135978 0.41837167505351125 0.532571 53.869097927001995 4.824323829874755 1.1718773373115146 0.026412386828375548 24.458493736067254 66.00461213216758 10.488112302053496 0.0006914073343510386 5.505842284800251e-05 24.458493736067254 23.329627537973472 2.0892987708060167
1707 4.0651 3.454713062957471 0.36580566634697403 2.2534 109.19840636218825 4.757447499794215 1.292295129243589 0.0075855277519344755 43.51070613263422 20.470925157567166 6.758355753370114 0.0019099906215457707 4.3487882703956355e-05 43.51070613263422 43.77643660046591 1.9072003257574244
1819 4.4675 3.820217761299946 0.27466190827937026 3.5805 124.3941562200713 11.219998680411528 1.2561450588744996 0.01600554784475301 46.95648221846885 53.98182049910249 10.783536667185283 0.0026226950607752615 2.3293189730766138e-05 46.95648221846885 49.642772788406226 4.477637599204956
1838 6.00627 5.636881503813025 0.435226862144473 25.0979 162.3714491223381 10.988388987484779 1.2961913462722015 0.014863236451006376 59.35343856153722 59.67025900388897 14.680380907704281 0.004192719540915016 0.00014041267753771495 59.35343856153722 63.56076464915859 4.30143709140063
2270 2.0533 1.8554735884321225 0.18672770329366306 0.6138 59.104536337118795 5.564881430606831 1.1982881404154038 0.0233753729935575 21.549061046955273 33.70009705228997 5.39647925446539 0.0006768376733856188 4.218956107242691e-05 21.549061046955273 23.02008449270834 2.167411047300651
2386 2.21686 2.227620822992225 0.17685609073796194 0.362044 50.890786015114266 3.963398869176117 1.3064608988376958 0.03729922116192828 21.224910173435486 28.000804091796844 6.321946931943918 0.0003236845644214051 4.412085645265794e-05 21.224910173435486 20.29503073534537 1.580545797648083
2421 3.41572 2.974233963262491 0.2803962613035729 1.85285 90.26294465250714 9.618724902256151 1.2373363611721209 0.020532396714656644 33.47216520875111 20.334758450135205 10.186266349729312 0.0019410612886443697 5.643060000982758e-05 33.47216520875111 35.11039921337677 3.741467608243317
2471 4.92884 5.348688791028643 0.7731443366617807 7.1721 121.41635414351951 4.872102096175441 1.2603192863415003 0.015477496059408274 46.936392824122485 64.41288448498437 7.558520593159467 0.0037573015987922404 3.2867587499622467e-05 46.936392824122485 47.10847395563418 1.8903261035330816
2593 2.70821 3.0384417534189607 1.0375752098161433 0.620583 65.20262959632552 10.790642078173544 1.3159392089930455 0.046808609353337874 24.497886528710854 20.75110895403082 5.789752467550524 0.0006181688898499467 2.6566809410843847e-05 24.497886528710854 25.148901076153034 4.1619431404393925
2603 6.31768 6.031957107511709 0.7819840334433703 7.12626 161.6306452853451 8.67219590025892 1.3136331719912904 0.011605655189503645 59.39363017103752 67.08879821659573 7.407817264575795 0.003117665108780234 7.161881625222105e-05 59.39363017103752 62.32025967642146 3.3437392118059504
2815 2.26585 2.294524340059367 0.44049229883473845 1.09336 61.4017583447329 3.7561420040195204 1.198809971912536 0.017319927742755318 23.17819906973337 43.72812675292981 4.523677788472266 0.0007351810327702248 3.989833582834598e-05 23.17819906973337 23.43216596771008 1.4334022935414727
2904 2.3906 2.6905403894840267 0.5033312417617202 0.783046 64.27265347613528 8.356514487718362 1.2287012336073162 0.02893259999566946 23.7761756954698 30.299981461545446 8.893183958761938 0.0007762149381662655 5.0875371236070046e-05 23.7761756954698 24.101507009839015 3.133539805008451
3155 2.27204 1.985140977873981 0.23000751632100966 1.62081 62.245733812337804 6.203448365356 1.2457650777250644 0.01871268901429581 21.793683810735356 30.486190625791767 6.141062210680386 0.00061346154953099 7.249785732272473e-05 21.793683810735356 23.65415169155527 2.3573626196720094
3886 2.71829 2.4919509926115304 0.2502907502553553 0.863919 66.21567765311688 5.668561049761702 1.241556753009212 0.02306850211494842 23.71400977895769 32.63131545098743 10.06339976956023 0.0007471429032632757 4.461450260314861e-05 23.71400977895769 23.993445619751704 2.0539955444333597
3985 3.59873 3.417978661464491 0.5970549316308521 0.687406 81.45197705561425 4.98813166117942 1.3884121219772803 0.0355842128435217 29.21125151657684 20.347465892597345 7.6262685726403205 0.0005433314295829971 5.373594181222934e-05 29.21125151657684 28.458287881327653 1.7427502928284417
4613 2.74616 2.445284550697132 0.13228751747669495 0.501789 66.45588950896392 7.504614961765869 1.3281483496009363 0.03134603295428725 22.967524282076027 19.564967198200595 5.234065328941295 0.000444283232537582 3.264212112901497e-05 22.967524282076027 22.450500006602617 2.535155359529923
4967 2.43526 1.6405621465336775 0.10269318996929261 0.659743 60.84901402345506 13.263127277215025 1.168377189669214 0.02480526948154265 21.69423880082396 43.957781901566435 2.61646326477688 0.0007072644319003003 2.1818685402834542e-05 21.69423880082396 20.91356951978554 4.558459367999734
5326 3.59917 3.9234234747975334 0.8416028606069901 5.39312 92.74943709071488 5.189191638978763 1.2643363075024634 0.014333273943724207 32.72459875816689 50.92991388104171 21.23918440530971 0.0013612619380438534 0.00011308095514059264 32.72459875816689 33.44263549156619 1.8710556363776483
5443 2.69458 3.1739134087924894 0.7741711655224182 0.905907 60.96203248048802 7.357568739220251 1.260758072766786 0.032153048610381985 21.1071307256011 24.208132730817113 6.52677040852051 0.0007143595997447982 3.456599816519517e-05 21.1071307256011 20.46612686035422 2.47006992403283
6001 2.45782 1.8680198552597331 0.14328708371702412 0.67468 59.21148347973044 3.6545239382893606 1.2000897854819013 0.03725344623083017 18.392777468693627 29.047660368095556 9.389804694144221 0.0007193857688694837 4.1607120730859415e-05 18.392777468693627 19.388016694591336 1.1966379607757043
6496 3.56059 4.224308149390375 0.8346010431498584 0.800871 82.78361313424118 2.8231568395490485 1.3277301130003396 0.007738451721742545 25.916857004823218 37.63451862187266 4.242407087544766 0.0005626316616040696 3.105698354877053e-05 25.916857004823218 26.50829151493941 0.9039684576089542
6529 4.69222 4.506807840271136 0.3910688307613382 3.75467 128.3639329725228 2.79500242740044 1.3023165559207701 0.00959491295091938 38.80208678138207 36.54195017384189 4.149644365086829 0.0017164861447426696 6.752442414907521e-05 38.80208678138207 40.74921977041281 0.8872554079480609
6582 4.02647 3.79731686746526 0.3217638740886266 2.50744 104.4649214952475 6.112443464402278 1.2715296251789656 0.020150890266746567 35.03478519407079 38.26334774418321 3.3993513369351245 0.0014574783217292467 3.905111628188859e-05 35.03478519407079 33.3948560714954 1.9539804850969564
6695 2.68825 2.4118497705916035 0.3388432685744498 0.627848 62.824238260792356 6.099354407460112 1.2946555452130415 0.030122267127383272 20.486960085392266 8.834047795417515 4.539463324024665 0.0005824015135311575 2.5935979855677975e-05 20.486960085392266 20.037911319868186 1.9453521812062038
