171 2.44633 1.7295487644334588 0.24866874845832662 0.707698 0.0 0.0 1.0391894503544343 0.015956972212871 27.841089235772397 60.16678094061978 14.795398528684686
187 2.43074 1.7722073219018382 0.4264145732691723 0.532571 0.0 0.0 1.007323606752373 0.015901200052505973 24.458493736067254 71.69728131618744 17.298259531416807
350 3.21771 2.801764479622512 0.2609608533843116 1.51569 0.0 0.0 1.0742942548719974 0.010901121796444114 34.7155628514598 74.25201459441575 13.583821599947226
820 3.57076 3.5011246107048914 0.48866248481867886 0.972861 0.0 0.0 1.108291734536165 0.021666100098954234 32.52584271807527 40.51376774370027 9.497605920631399
1245 2.78095 2.378664933044013 0.4100654133401192 0.452088 0.0 0.0 1.0185367654938444 0.019045891703545842 25.984375752024082 54.4434415101125 8.130477072026014
1380 2.38334 2.099506277318331 0.28496415552251986 0.566741 0.0 0.0 1.0210647968373328 0.01650558906125063 23.86233616991592 51.92991431291795 11.354044314172363
1707 4.0651 3.4686553755945795 0.2816871434644833 2.2534 0.0 0.0 1.1376373432258797 0.01275798853413596 43.51070613263422 33.50348853092487 12.837340653054143
1819 4.4675 3.9566480358326688 0.27160290882304944 3.5805 0.0 0.0 1.14068313249649 0.011110647964954637 46.95648221846885 73.3198064715754 17.929683694869336
1838 2.21686 1.7312192929750656 0.2450908555061769 0.362044 0.0 0.0 0.9821977664835932 0.021804882359487642 21.224910173435486 58.90090937901112 8.800792749070878
2270 6.00627 5.369316869553426 0.4320167895312172 25.0979 0.0 0.0 1.187981208907581 0.009578201132175298 59.35343856153722 81.43946016230599 16.269621100608777
2386 2.0533 2.149348053349388 0.20354260747821 0.6138 0.0 0.0 1.0356675777542994 0.012618391328352145 21.549061046955273 34.3037293511663 6.656910043442646
2421 3.41572 3.06352719636744 0.2816215695191391 1.85285 0.0 0.0 1.0894702450043856 0.01349154221349293 33.47216520875111 71.38542329225282 14.724086635276743
2471 4.92884 4.994482138230175 0.3839196784810972 7.1721 0.0 0.0 1.1829613121807971 0.01072748504889247 46.936392824122485 65.05957344616886 19.400695787165606
2593 2.70821 2.589309910415056 0.3003617267432978 0.620583 0.0 0.0 1.0630869017237934 0.017322234495745104 24.497886528710854 27.482277381271253 8.706683575500433
