171 2.44633 1.8325851024654236 0.29986516378775546 0.707698 0.36000724933498585 0.03179619894628692 1.0709795193188654 0.04622086317770975 84.63349439407487 100.0193923129944 15.14565889124119 0.000891578829756775 0.00011763783719194682
187 2.43074 2.217278320845603 0.26660978895665394 0.532571 0.32776748294839886 0.0217619676112827 1.0437002957518955 0.03418762737102193 74.34269894189983 98.38828734600044 11.762668322351791 0.0008512102550539251 6.503540044317056e-05
350 3.21771 3.005767908819987 0.33867663194050407 1.51569 0.6443776240264915 0.0231180954589997 1.1313466391906821 0.02806503363787182 105.3982463522476 106.27015039063302 9.93611178020215 0.001716790762941425 6.290761253955647e-05
820 3.57076 3.792873913600434 0.8247665625802391 0.972861 0.4334095364178288 0.028672741675093497 1.1569719161926768 0.053929527889329795 98.41716927350008 98.58823029063578 11.320470683953593 0.0011467969413845249 6.88110481521771e-05
1245 2.78095 2.6837477897174282 0.5452536284908079 0.452088 0.2579822842017474 0.024413104113044277 1.0984555527614774 0.07749430906104525 78.38342913817957 78.88618806441698 8.942284004630464 0.000645022607030125 6.117694899407024e-05
1380 2.38334 2.321304942834873 0.3394431837951888 0.566741 0.29594764634197157 0.021316613815915226 1.0479345849784718 0.041058912085236 71.90331183176588 83.04630858581204 10.11019744182676 0.00072185881740645 6.072550435130287e-05
1707 4.0651 3.29458965106099 0.3644958846654095 2.2534 1.0680015298175247 0.03742140304209962 1.1651908154174624 0.021720067839344624 130.81327762518413 116.02701032801751 15.702345331543448 0.0026607121132964 9.330674235994675e-05
1819 4.4675 3.469370602376408 0.20238128727115462 3.5805 1.518301834630607 0.0408498344234406 1.147374045534778 0.016005446013594177 141.0808052632529 147.37140769829978 16.852709832885303 0.0037816118396111 0.00010188095241777173
1838 2.21686 1.9668264866294882 0.4425229058318902 0.362044 0.16948446476130175 0.015872303621624898 1.0280976309853185 0.07598773147362357 63.76313720078701 83.02307265922114 7.7867798575205125 0.00038811974524120005 4.91277885203645e-05
2270 6.00627 5.651316098715582 0.5714482975433283 25.0979 2.067329018246918 0.05466312321039085 1.2152228940758074 0.016567341088088026 177.82908511132277 189.93086722978825 19.084530457118 0.005306179033298325 0.0001372973986073
2386 2.0533 1.956324138074622 0.3508797517504435 0.6138 0.34842250879523745 0.02862087050616713 1.0467997934516786 0.039526033326820025 64.51542600357084 81.96645719195803 12.614205917661431 0.0007782707479805 9.893573183186024e-05
2421 3.41572 3.3228936713400365 0.36298742596407385 1.85285 0.7083883681625492 0.029141314596894476 1.1459602195591247 0.024600085174871427 100.19323264791592 94.24078684053924 12.490333182546578 0.0017083902135256 6.801602590119023e-05
2471 4.92884 4.800657211687357 0.47997634594883914 7.1721 1.8239466961351034 0.040890688398963176 1.1935838832084433 0.017307984650674 140.44404196924975 152.1917201968243 19.445787226121546 0.0045451286528351755 9.052826273572749e-05
2593 2.70821 2.842982312841418 0.4380996215325985 0.620583 0.3350080264669514 0.022616869964972322 1.1184721153925103 0.044809906103327454 73.23903583869844 71.98436073230195 9.782744714154175 0.000788623399226775 5.228429557735597e-05
2603 6.31768 5.784743177518757 0.8153934677667072 7.12626 1.6268434236192544 0.05155268074275425 1.2232320030042083 0.01971248060866245 177.55565862429702 174.6447257780251 19.13789429310724 0.0041184160639366 0.0001173496231242032
2815 2.26585 2.166040391699009 0.2471373236832684 1.09336 0.3628808276130666 0.023021884547063422 1.0905218250729933 0.04528141127768463 69.18550735606796 77.15749351476606 8.515977322778337 0.0008172177982885 6.09416293416445e-05
2904 2.27204 2.0182924750925375 0.2393134323533973 1.62081 0.4082061487235049 0.031377430318031224 1.0778646882053595 0.05142268191608612 65.01219313056184 73.20204677448301 13.181361959841862 0.000901690120788925 8.323432737653586e-05
3155 2.3906 2.800898263520176 0.434663027422703 0.783046 0.42891524712127915 0.028505384165842848 1.0715251709641929 0.04209520794759268 70.78639842115834 91.58337948094015 12.346274834150899 0.00097627450644635 6.361812711169197e-05
3886 2.71829 2.2517663355329915 0.34868729990542013 0.863919 0.41911119437772504 0.031308845362108775 1.0955563735176876 0.048900080008726005 70.23964452027639 78.17916481566925 12.017529004920029 0.0008946468658969 7.231951625855749e-05
3985 3.59917 3.5192893182179983 0.3330063934776388 5.39312 0.7866612309138955 0.026026395430173502 1.1400448736501274 0.030247573634511075 96.85646237269314 110.83468866578583 10.184609949676794 0.001753924031721925 5.5084870251841675e-05
4613 3.59873 2.6934540354294354 0.5386996271957548 0.687406 0.3386448722632281 0.026877894744634475 1.1590227396565873 0.06817102008369061 86.04284116819268 79.73833246443834 9.601357570083898 0.0007096197488999001 5.7044014844904235e-05
4967 2.43526 2.148220749451358 0.25853069620473956 0.659743 0.3687947497365239 0.024633682023268676 1.0788892014184652 0.0513240772462758 63.74025121814974 68.26103326557443 10.762503422606038 0.00073823931681635 5.4447281958321636e-05
5326 2.74616 2.2374777127716925 0.3153581355519165 0.501789 0.31949980089801244 0.018372039370923274 1.1022191364560154 0.049090265918715875 67.30051621810144 66.21363131287511 7.834799798336068 0.0006301985705272749 3.790509972292692e-05
5443 2.69458 2.72384714151129 0.5542857948723464 0.905907 0.4110766234588664 0.03062274916564765 1.1073898965588649 0.04738391868710169 61.789145268983496 61.79218840302231 10.054983036493315 0.000825335421066225 6.421639822850805e-05
6001 2.45782 2.448603374692301 0.39932824665636335 0.67468 0.3335327539882716 0.0244668839100684 1.108006200324492 0.052599248452397926 53.632188802524574 50.50832898450039 9.310915794218944 0.00064296292821555 4.678706951399288e-05
6496 3.56059 4.543489353753677 0.9863052509250176 0.800871 0.34538038018671774 0.0261417613588023 1.1525948516862656 0.060225620216123495 75.30404403516658 82.4672746138798 9.761503575491727 0.0006920111968139501 4.8964851087872196e-05
6529 4.02647 3.545196563043745 0.4553222464702585 2.50744 1.062897565343194 0.038142832842844795 1.1516836447003493 0.027305242164129877 101.77035883312858 101.84769564630143 11.67798631898771 0.0020750051327727 6.825997603829412e-05
6582 2.68825 2.2359280252335134 0.4963503539129493 0.627848 0.39598751732969506 0.03160856198609715 1.1019667681351586 0.04115604234414287 59.48947445754866 52.14018421160705 11.166115038366005 0.0007277581121401999 7.581366388511443e-05
6695 4.69222 4.366929780850248 0.3679982262217711 3.75467 1.4031212486797007 0.03642017540632547 1.1890445371956777 0.023615985589378198 112.58786043660692 103.68758824180523 12.530351330787264 0.002775261468079825 6.475912951666843e-05
6740 2.19175 1.6965547369527951 0.23805980204869415 0.758763 0.4913857395082502 0.03454730526570335 1.0345210020573063 0.03309239169085543 57.628976289958246 86.65883983078193 11.724433432486666 0.000834750674956 0.00010184814817320899
