171 2.44633 1.5637843316211064 0.12780315485735913 0.707698 1.1110684276370666 0.050572265351933675 0.9783020980739255 0.01779176860864335
187 2.43074 1.7594113987212976 0.23466106963357805 0.532571 0.953723207504455 0.046929607823763896 0.9561036929903962 0.017460284097155308
350 3.21771 2.9958890411231947 0.3144311275856438 1.51569 2.0455295306129306 0.09216685027460894 1.0245375139982031 0.012078339794089826
820 3.57076 3.5767173610182628 0.4671867158790662 0.972861 1.2588222567435126 0.0754306357300561 1.0710546803730538 0.017933281892808187
1245 2.78095 2.44367091633147 0.4363332030574608 0.452088 0.9016770317952705 0.0428607559056805 0.9714794393590596 0.020098416531220176
1380 2.38334 1.8537572250752317 0.24540102809732217 0.566741 0.9894701675580296 0.05096838212820061 0.9717110639370833 0.013169114706767944
1707 4.0651 3.735988461703008 0.3359290673188872 2.2534 2.536919376892689 0.12038925683695786 1.1081916865073755 0.012612509193786304
1819 4.4675 4.248861495116787 0.3342242572345349 3.5805 4.276436240273831 0.15400620642197438 1.0993452046175591 0.011888535468973787
1838 2.21686 1.6022740522015408 0.19042685145463353 0.362044 0.7019568286949588 0.038488202643237365 0.9435330595995234 0.018491354801816847
2270 6.00627 5.38354933902413 0.3693723636386639 25.0979 7.2507161387781585 0.1875341346428883 1.1508609664797298 0.00881115327007871
2386 2.0533 2.1490263046059153 0.2616647474928043 0.6138 0.8768768997317341 0.05424249500455668 1.0033380171946191 0.018401436517926483
2421 3.41572 3.083378182134399 0.28424883121175376 1.85285 2.3747048641446953 0.09115229290883767 1.0459399236126543 0.012224220447771321
2471 4.92884 5.125575984140987 0.38197109026913917 7.1721 6.002633984617486 0.17444092740350758 1.1490777225591307 0.009474390401381675
2593 2.70821 2.73373733013258 0.4166469900018002 0.620583 0.9660704823883955 0.05640013217745521 1.0202548798432287 0.020540256285628798
2603 6.31768 5.99409768776831 0.4944894372364367 7.12626 5.92942623188984 0.15741185322659215 1.165140077466615 0.010226842368024857
2815 2.26585 2.28743285695259 0.27832579260410145 1.09336 1.02255941837503 0.05040448953400569 1.0016249982919727 0.01676014114913917
2904 2.27204 1.9994279178518295 0.2297648480294523 1.62081 1.153023788792983 0.04993206645616386 1.0013433182652565 0.015597697953162213
3155 2.3906 2.2811733635971296 0.2222237997734687 0.783046 1.1173585810831161 0.049330637827629746 0.9899001395758144 0.013578408306394308
3886 2.71829 2.7346476194459757 0.35292449503479423 0.863919 1.1833267091948512 0.059359842666941706 1.0315377676854176 0.016625184918160205
3985 3.59917 3.5761320133522476 0.3285143297026608 5.39312 2.3753522825672975 0.10010393374135851 1.0863145010255737 0.01473864651217579
4613 3.59873 3.1039253597492866 0.477586396810225 0.687406 0.9664490575188361 0.059332037053998185 1.0456930425208104 0.01977447775407372
4967 2.43526 1.616187237728326 0.14984768495169776 0.659743 1.0810639394837567 0.04022425080807434 0.970824266896289 0.0165407529591425
5326 2.74616 2.9266992301486447 0.6029590551796657 0.501789 0.6444037182158828 0.04853052214299814 1.0244417750693835 0.026896755322776186
5443 2.69458 3.1057088413824117 0.5135762160867556 0.905907 1.1478639016372345 0.07554012418383327 1.0474219674343233 0.0212942744690226
6001 2.45782 1.9050615786227567 0.2662290243774827 0.67468 1.1721352315366524 0.05332495385039458 0.994497295558681 0.017014845851677535
6496 3.56059 3.954596759864898 0.65223038663477 0.800871 1.1361990784196199 0.06384406285661125 1.0559154954007488 0.019779278405920322
6529 4.02647 3.598702156240171 0.25033042837324865 2.50744 3.125681368305464 0.09905389667630927 1.055781249033441 0.011098152861146201
6582 2.68825 2.0649013851840174 0.47924327977735043 0.627848 1.0897721485597707 0.05895704928137401 0.9885508060815081 0.019919209457986132
6695 4.69222 5.406341258761065 0.8032461339603019 3.75467 3.4095682744348568 0.16411367324272524 1.1283670332526017 0.013406818029648503
6740 2.19175 2.0114064218103236 0.22788584673728615 0.758763 1.087959639000551 0.05938541604246587 0.9905119886670265 0.0151620329952228
7191 2.18192 2.046767137621051 0.27455035540875933 0.645166 0.9591440335900363 0.06240436415958646 0.9836559986280418 0.016243411095088364
7308 2.93296 2.4786576819502217 0.409285045358123 0.942019 1.4038735248216474 0.08440091092213232 1.0017706554400914 0.015075039453599745
7364 3.6239 4.0924523593273925 0.6328668001952941 1.93123 2.3908469959610326 0.1287457085631629 1.0715206800080868 0.018143712551863575
7409 2.81526 2.494681333267242 0.29825202456639394 1.4095 1.746804828503446 0.08250435881930378 1.0189492790520596 0.016137519712493872
7553 2.70055 2.8117370131210673 0.6300354657012983 0.53509 0.7916022342269234 0.05603588504922199 1.0202169925152278 0.02964854709410584
7996 2.10168 2.1315133071947825 0.6904842334262157 0.452289 0.9476436635374877 0.058579161151521446 0.9493371340288549 0.022878071213710383
8211 2.91909 2.467473443729113 0.5066519979812945 0.767455 1.0806909867860548 0.07502788857602911 0.9959077281246208 0.019747604895968003
8930 2.28748 1.8179710582833826 0.3272444683918973 0.5738 0.8341206918976312 0.058274815639774755 0.9759016141498078 0.018549052337401006
9240 2.34002 1.5563028146795137 0.13022412880672468 0.580096 1.0919323612231018 0.02959473520546559 0.9504557269508538 0.00982534794953967
9389 2.79883 2.3075206120492773 0.24329714671340724 0.622233 0.7967853242326739 0.03191653505563816 1.0234565881653206 0.013509859880984708
9636 1.88489 2.100429175010193 0.20250951894738065 0.691902 1.0027264532128326 0.04351843087458726 0.9959352415724634 0.01313704248193082
9836 2.28304 1.8846908228222716 0.15587193356048665 0.529557 0.7628102255019857 0.03442015129182299 0.9978077128208482 0.014314446691608742
10018 2.37674 1.865594654477386 0.14840625166567759 0.506508 0.7847143475754966 0.031405915057227035 0.9932481089919218 0.013319306771282239
10548 4.05757 3.9560356384122604 0.3468307764604914 2.12176 2.2650772242279245 0.08296030045690041 1.1202152531673237 0.013013961237137314
10551 2.33671 2.0030363980562593 0.2119616965350499 0.627864 0.8164678606300134 0.0378754673685199 1.005567032529197 0.016403503670652606
10820 2.18861 1.8800295948723005 0.19781519773718065 0.685563 0.9899870480884477 0.04106734289552612 0.9809049294453281 0.011860905843023553
10842 2.75796 2.524627531034541 0.27541837190036217 1.24295 1.358856370753287 0.03819645543083785 1.0124063652778295 0.01360637621289469
10928 2.66629 3.3076355406958022 0.39331037957572956 0.731934 0.9347594427107049 0.04883126572232968 1.0770106574400222 0.014759494860553338
11141 3.96912 3.4626203657267585 0.28032895840858146 1.76391 1.8124220415199719 0.06328974438978448 1.097455500577284 0.012442360968630268
