171 2.44633 1.7157250528820285 0.19360939339405409 0.707698 0.0 0.0 1.0569504273075825 0.015581972237735968 0.1584959769989668 0.039475485159776606
187 2.43074 1.58072831672913 0.23449456365609425 0.532571 0.0 0.0 1.0265902780812035 0.017079191367923827 0.06700163249999128 0.021627266803842755
350 3.21771 2.5246215896272863 0.22619389472484283 1.51569 0.0 0.0 1.0921115420446614 0.014682638237350215 0.1477873590382488 0.05421225190883326
820 3.57076 3.347172827108017 0.4030563234936822 0.972861 0.0 0.0 1.1389807890415475 0.019055055400578915 0.23923347496550917 0.10072705260197108
1245 2.78095 1.9778280316960142 0.25402919205980196 0.452088 0.0 0.0 1.0440033220768048 0.021085164130414367 0.04704272763295031 0.03755903439903927
1380 2.38334 1.8538778298707819 0.213643596050489 0.566741 0.0 0.0 1.0437199908521098 0.017513232897892007 0.0854856782526017 0.041253826976322246
1707 4.0651 3.668148065123357 0.33622356102557266 2.2534 0.0 0.0 1.1642246211718543 0.014705293768064443 0.45378883477212756 0.11338863687904835
1819 4.4675 3.758989336818098 0.22332434193479367 3.5805 0.0 0.0 1.1555999288352101 0.008969351382446885 0.1713756736747772 0.05247675700326859
1838 2.21686 1.5404761324266638 0.15490509558781287 0.362044 0.0 0.0 0.9985355113437521 0.017171913143072034 0.07132191054889608 0.028726727065986443
2270 6.00627 5.112606858587665 0.2880197455595742 25.0979 0.0 0.0 1.2028974014208296 0.00785874024123031 0.21696513198923278 0.071606417951749
2386 2.0533 1.8667452871809815 0.2700731498968736 0.6138 0.0 0.0 1.0537920793849374 0.01993741069245498 0.11472273203322655 0.031564724649581606
2421 3.41572 2.633715137421517 0.21248053237249312 1.85285 0.0 0.0 1.0985162363606897 0.013481020080420571 0.1256661855028605 0.04525685672442019
2471 4.92884 4.828347007009394 0.2929614014396841 7.1721 0.0 0.0 1.1963286150501342 0.008513796380938691 0.2550474005872415 0.09752421084815248
2593 2.70821 2.4839784355088685 0.3556532961656464 0.620583 0.0 0.0 1.092695684504726 0.022388756932568147 0.18929326883126468 0.06625264713772949
2603 6.31768 5.719611181869398 0.5232316820292824 7.12626 0.0 0.0 1.2191677561260317 0.011794912692803491 0.2794854445336038 0.11590377400998993
2815 2.26585 2.0889319022853443 0.2088774575614527 1.09336 0.0 0.0 1.0627903454023016 0.016594720873295953 0.13080566670001365 0.055100484097498785
2904 2.27204 1.918312728061207 0.2282974528957364 1.62081 0.0 0.0 1.065159439958547 0.019163970987701295 0.1836588860085846 0.04813099532898589
3155 2.3906 2.1751027481333027 0.24169973294307748 0.783046 0.0 0.0 1.063398168519758 0.0169876634748563 0.07564527457173856 0.04210982212591755
3886 2.71829 2.500839066782961 0.30078057720346385 0.863919 0.0 0.0 1.091423318508364 0.02076153443908483 0.17105851098301056 0.06432491098551557
3985 3.59917 3.3695705290458187 0.24254148898769193 5.39312 0.0 0.0 1.1418937528741928 0.01300942090194402 0.2549822528354142 0.09674139718158213
4613 3.59873 3.16821771147739 0.45614263147175316 0.687406 0.0 0.0 1.139605032637864 0.02591770275086755 0.39814453221890606 0.21169559569110277
